# Oscilloscope Data

# Seconds	fp_meas.acc_i
123.087	-0.09
123.097	-0.04
123.107	-0.01
123.117	-0.08
123.127	-0.04
123.137	-0.04
123.147	-0.05
123.157	-0.05
123.167	-0.05
123.177	-0.07
123.187	-0.03
123.197	-0.03
123.207	-0.06
123.217	-0.01
123.227	-0.08
123.237	-0.05
123.247	-0.08
123.257	-0.06
123.267	-0.05
123.277	-0.09
123.287	-0.05
123.297	-0.10
123.307	-0.03
123.317	-0.02
123.327	-0.05
123.337	-0.02
123.347	-0.03
123.357	-0.06
123.367	-0.06
123.377	-0.06
123.387	-0.05
123.397	-0.05
123.407	-0.07
123.417	-0.08
123.427	-0.06
123.437	0.01
123.447	-0.05
123.457	-0.04
123.467	-0.07
123.477	-0.05
123.487	-0.03
123.497	-0.09
123.507	-0.06
123.517	-0.06
123.527	-0.03
123.537	-0.04
123.547	-0.08
123.557	-0.06
123.567	-0.05
123.577	0.00
123.587	-0.03
123.597	-0.05
123.607	-0.06
123.617	-0.04
123.627	-0.06
123.637	-0.08
123.647	-0.06
123.657	-0.05
123.667	-0.09
123.677	-0.10
123.687	-0.02
123.697	-0.06
123.707	-0.06
123.717	-0.03
123.727	-0.06
123.737	-0.05
123.747	-0.05
123.757	-0.03
123.767	-0.02
123.777	-0.05
123.787	-0.01
123.797	-0.07
123.807	-0.01
123.817	-0.07
123.827	-0.08
123.837	-0.05
123.847	-0.03
123.857	-0.08
123.867	-0.06
123.877	-0.04
123.887	-0.02
123.897	-0.03
123.907	-0.06
123.917	-0.05
123.927	-0.03
123.937	-0.05
123.947	-0.05
123.957	-0.01
123.967	-0.09
123.977	-0.02
123.987	-0.04
124.230	40.33
124.290	0.43
124.297	-0.04
124.307	-0.05
124.317	0.01
124.327	-0.05
127.436	-0.04
127.437	-0.02
127.735	0.43
127.737	40.33
138.234	-0.07
138.243	-0.06
138.253	-0.03
138.263	-0.05
138.273	-0.08
138.283	-0.07
138.293	-0.07
138.303	-0.05
138.313	0.00
138.323	-0.06
138.333	-0.04
138.343	-0.03
138.353	-0.03
138.363	-0.04
138.373	-0.04
138.383	-0.05
138.393	-0.07
138.403	-0.03
138.413	-0.05
138.423	-0.07
138.433	-0.01
138.443	-0.05
138.453	-0.07
138.463	-0.01
138.473	-0.04
138.483	-0.06
138.493	-0.08
138.503	-0.05
138.513	-0.09
138.523	-0.02
138.533	-0.03
138.543	-0.10
138.553	-0.06
138.563	-0.05
138.573	-0.09
138.583	-0.02
138.593	-0.05
138.603	-0.04
138.613	-0.08
138.623	0.01
138.633	-0.02
138.643	-0.08
138.653	-0.04
138.663	-0.03
138.673	-0.05
138.683	-0.05
138.693	-0.06
138.703	-0.03
138.713	-0.03
138.723	-0.05
138.733	-0.07
138.743	-0.09
138.753	-0.05
138.763	-0.09
138.773	-0.02
138.783	-0.08
138.793	-0.07
138.803	-0.04
138.813	-0.01
138.823	-0.05
138.833	-0.06
138.843	-0.03
138.853	-0.03
138.863	-0.06
138.873	-0.10
138.883	-0.02
138.893	-0.02
138.903	-0.04
138.913	-0.05
138.923	-0.07
138.933	-0.05
138.943	-0.02
138.953	-0.06
138.963	-0.04
138.973	-0.06
138.983	-0.02
138.993	-0.06
139.003	-0.11
139.013	-0.04
139.023	-0.04
139.033	-0.08
139.043	-0.06
139.053	-0.07
139.063	-0.02
139.073	-0.04
139.083	-0.06
139.093	-0.08
139.103	-0.07
139.113	-0.03
139.123	-0.05
139.133	-0.04
139.143	-0.01
139.153	-0.02
139.163	-0.03
139.173	-0.08
139.183	-0.05
139.193	-0.02
139.203	-0.02
139.213	-0.06
139.223	-0.05
139.233	-0.04
139.243	-0.06
139.253	-0.02
139.263	-0.07
139.273	-0.07
139.283	-0.08
139.293	-0.05
139.303	-0.03
139.313	-0.07
139.323	-0.07
139.333	-0.07
139.343	-0.07
139.353	-0.06
139.363	-0.05
139.373	-0.10
139.383	-0.09
139.393	-0.08
139.403	-0.03
139.413	-0.03
139.423	-0.10
139.433	-0.10
139.443	-0.04
139.453	-0.05
139.463	-0.01
139.473	-0.04
139.483	-0.05
139.493	-0.04
139.503	-0.06
139.513	-0.06
139.523	-0.03
139.533	-0.08
139.543	-0.05
139.553	-0.06
139.563	-0.06
139.573	-0.04
139.583	-0.05
139.593	-0.04
139.603	-0.03
139.613	-0.03
139.623	-0.08
139.633	-0.01
139.643	-0.07
139.653	-0.05
139.663	-0.08
139.673	-0.09
139.683	-0.02
139.693	-0.06
139.703	-0.04
139.713	-0.02
139.723	-0.06
139.733	-0.00
139.743	-0.02
139.753	-0.07
139.763	-0.07
139.773	-0.05
139.783	-0.03
139.793	-0.01
139.803	-0.05
139.813	-0.06
139.823	-0.07
139.833	-0.03
139.843	-0.00
139.853	-0.05
139.863	-0.10
139.873	-0.05
139.883	-0.06
139.893	-0.05
139.903	-0.08
139.913	-0.07
139.923	-0.07
139.933	-0.11
139.943	-0.05
139.953	-0.06
139.963	-0.05
139.973	-0.12
139.983	-0.03
139.993	-0.08
140.003	-0.09
140.013	-0.05
140.023	-0.06
140.033	-0.06
140.043	-0.05
140.053	-0.06
140.063	-0.07
140.073	-0.03
140.083	-0.03
140.093	-0.09
140.103	-0.02
140.113	-0.04
140.123	-0.06
140.133	-0.02
140.143	-0.08
140.153	-0.06
140.163	-0.01
140.173	-0.05
140.183	-0.05
140.193	-0.05
140.203	-0.06
140.213	-0.04
140.223	-0.11
140.233	-0.08
140.243	-0.08
140.253	-0.04
140.263	-0.05
140.273	-0.03
140.283	-0.06
140.293	-0.05
140.303	-0.05
140.313	-0.04
140.323	-0.06
140.333	-0.04
140.343	-0.03
140.353	-0.01
140.363	-0.06
140.373	-0.10
140.383	-0.06
140.393	-0.04
140.403	-0.01
140.413	-0.07
140.423	-0.03
140.433	-0.03
140.443	-0.05
140.453	-0.06
140.463	-0.05
140.473	-0.04
140.483	-0.02
140.493	-0.04
140.503	-0.04
140.513	-0.02
140.523	-0.05
140.533	-0.06
140.543	-0.05
140.553	-0.05
140.563	-0.06
140.573	-0.05
140.583	-0.03
140.593	-0.06
140.603	-0.08
140.613	-0.07
140.623	-0.02
140.633	-0.07
140.643	-0.05
140.653	-0.02
140.663	-0.01
140.673	-0.06
140.683	-0.04
140.693	-0.06
140.703	-0.04
140.713	-0.10
140.723	-0.08
140.733	-0.02
140.743	-0.08
140.753	-0.02
140.763	-0.04
140.773	-0.06
140.783	-0.04
140.793	-0.06
140.803	-0.06
140.813	-0.06
140.823	-0.01
140.833	-0.06
140.843	-0.09
140.853	-0.05
140.863	-0.04
140.873	-0.06
140.883	-0.01
140.893	-0.05
140.903	-0.05
140.913	-0.06
140.923	0.03
140.933	-0.07
140.943	-0.05
140.953	-0.02
140.963	-0.03
140.973	0.01
140.983	-0.06
140.993	-0.04
141.003	-0.04
141.013	-0.02
141.023	0.00
141.033	-0.05
141.043	-0.08
141.053	-0.05
141.063	-0.06
141.073	-0.06
141.083	-0.00
141.093	-0.00
141.103	-0.06
141.113	-0.07
141.123	-0.05
141.133	-0.06
141.143	-0.00
141.153	-0.02
141.163	-0.06
141.173	-0.04
141.183	-0.05
141.193	-0.04
141.203	-0.03
141.213	-0.06
141.223	-0.06
141.233	-0.07
141.243	-0.07
141.253	-0.06
141.263	-0.06
141.273	-0.05
141.283	-0.01
141.293	-0.04
141.303	-0.05
141.313	-0.05
141.323	-0.07
141.333	-0.07
141.343	-0.05
141.353	-0.01
141.363	-0.07
141.373	-0.02
141.383	-0.03
141.393	-0.12
141.403	-0.01
141.413	-0.03
141.423	-0.07
141.433	-0.01
141.443	-0.07
141.453	-0.03
141.463	-0.07
141.473	-0.03
141.483	-0.05
141.493	-0.02
141.503	-0.07
141.513	-0.06
141.523	-0.08
141.533	-0.02
141.543	0.01
141.553	-0.05
141.563	-0.02
141.573	-0.04
141.583	-0.06
141.593	-0.08
141.603	-0.03
141.613	-0.05
141.623	-0.06
141.633	-0.06
141.643	-0.03
141.653	-0.05
141.663	-0.05
141.673	-0.04
141.683	-0.04
141.693	-0.07
141.703	-0.07
141.713	-0.02
141.723	-0.06
141.733	-0.05
141.743	-0.05
141.753	-0.05
141.763	-0.04
141.773	-0.06
141.783	-0.07
141.793	-0.06
141.803	-0.05
141.813	-0.01
141.823	-0.02
141.833	-0.02
141.843	-0.07
141.853	-0.02
141.863	-0.08
141.873	-0.04
141.883	-0.09
141.893	-0.01
141.903	-0.05
141.913	0.01
141.923	-0.09
141.933	-0.04
141.943	-0.01
141.953	-0.07
141.963	-0.02
141.973	-0.05
141.983	-0.04
141.993	-0.05
142.003	-0.01
142.013	-0.08
142.023	-0.05
142.033	-0.06
142.043	-0.05
142.053	-0.04
142.063	-0.02
142.073	-0.08
142.083	-0.01
142.093	-0.06
142.103	-0.05
142.113	-0.03
142.123	-0.07
142.133	-0.05
142.143	-0.04
142.153	-0.05
142.163	-0.07
142.173	-0.04
142.183	-0.05
142.193	-0.07
142.203	-0.05
142.213	-0.07
142.223	-0.04
142.233	-0.06
142.243	-0.08
142.253	-0.05
142.263	-0.09
142.273	-0.09
142.283	-0.03
142.293	-0.05
142.303	-0.04
142.313	-0.04
142.323	-0.08
142.333	-0.04
142.343	-0.04
142.353	-0.06
142.363	-0.06
142.373	-0.06
142.383	-0.06
142.393	-0.03
142.403	-0.06
142.413	-0.07
142.423	-0.05
142.433	-0.07
142.443	-0.05
142.453	-0.03
142.463	-0.06
142.473	-0.03
142.483	-0.04
142.493	-0.06
142.503	-0.04
142.513	-0.03
142.523	-0.02
142.533	-0.04
142.543	-0.02
142.553	-0.04
142.563	-0.00
142.573	-0.05
142.583	-0.03
142.593	0.00
142.603	-0.04
142.613	-0.03
142.623	-0.02
142.633	-0.05
142.643	-0.09
142.653	-0.06
142.663	-0.03
142.673	-0.06
142.683	-0.03
142.693	-0.06
142.703	-0.00
142.713	-0.07
142.723	-0.03
142.733	-0.08
142.743	-0.03
142.753	-0.05
142.763	-0.04
142.773	-0.02
142.783	-0.07
142.793	-0.07
142.803	-0.04
142.813	-0.07
142.823	-0.03
142.833	-0.07
142.843	-0.12
142.853	-0.10
142.863	-0.04
142.873	-0.03
142.883	-0.06
142.893	-0.07
142.903	-0.08
142.913	-0.07
142.923	-0.04
142.933	-0.05
142.943	-0.04
142.953	-0.10
142.963	-0.03
142.973	-0.09
142.983	-0.06
142.993	-0.04
143.003	-0.05
143.013	-0.04
143.023	-0.04
143.033	-0.04
143.043	-0.04
143.053	-0.05
143.063	-0.05
143.073	-0.06
143.083	-0.03
143.093	-0.03
143.103	-0.07
143.113	-0.06
143.123	-0.08
143.133	-0.08
143.143	-0.05
143.153	-0.04
143.163	-0.05
143.173	-0.04
143.183	-0.04
143.193	-0.04
143.203	-0.05
143.213	-0.01
143.223	-0.09
143.233	-0.03
143.243	-0.09
143.253	-0.06
143.263	-0.07
143.273	-0.04
143.283	-0.05
143.293	-0.08
143.303	-0.05
143.313	-0.06
143.323	-0.08
143.333	-0.07
143.343	-0.06
143.353	-0.02
143.363	-0.02
143.373	-0.08
143.383	-0.07
143.393	-0.05
143.403	-0.03
143.413	-0.04
143.423	-0.05
143.433	-0.07
143.443	-0.04
143.453	-0.04
143.463	-0.04
143.473	-0.04
143.483	-0.02
143.493	-0.01
143.503	-0.08
143.513	-0.07
143.523	-0.04
143.533	-0.04
143.543	-0.02
143.553	-0.03
143.563	-0.07
143.573	-0.03
143.583	-0.07
143.593	-0.06
143.603	-0.08
143.613	-0.06
143.623	-0.02
143.633	-0.05
143.643	-0.08
143.653	-0.06
143.663	-0.05
143.673	-0.06
143.683	-0.04
143.693	-0.04
143.703	-0.05
143.713	-0.04
143.723	-0.09
143.733	-0.05
143.743	-0.05
143.753	-0.08
143.763	-0.07
143.773	-0.06
143.783	-0.03
143.793	-0.05
143.803	-0.09
143.813	-0.01
143.823	-0.04
143.833	-0.06
143.843	-0.06
143.853	-0.07
143.863	-0.05
143.873	-0.08
143.883	-0.04
143.893	-0.07
143.903	-0.02
143.913	-0.08
143.923	-0.06
143.933	-0.03
143.943	-0.06
143.953	-0.03
143.963	-0.04
143.973	-0.06
143.983	-0.03
143.993	-0.05
144.003	-0.03
144.013	-0.05
144.023	-0.05
144.033	-0.08
144.043	-0.10
144.053	-0.02
144.063	-0.05
144.073	-0.09
144.083	-0.03
144.093	-0.05
144.103	-0.05
144.113	-0.10
144.123	-0.06
144.133	-0.05
144.143	-0.07
144.153	-0.06
144.163	-0.02
144.173	-0.04
144.183	-0.04
144.193	-0.04
144.203	-0.05
144.213	-0.02
144.223	-0.04
144.233	-0.05
144.243	-0.05
144.253	-0.11
144.263	-0.08
144.273	-0.04
144.283	-0.05
144.293	-0.04
144.303	-0.07
144.313	-0.04
144.323	-0.01
144.333	-0.07
144.343	-0.07
144.353	-0.06
144.363	-0.03
144.373	-0.04
144.383	-0.06
144.393	-0.04
144.403	-0.07
144.413	-0.05
144.423	-0.01
144.433	-0.04
144.443	-0.04
144.453	-0.03
144.463	-0.09
144.473	-0.00
144.483	-0.05
144.493	-0.07
144.503	-0.03
144.513	-0.04
144.523	-0.04
144.533	-0.05
144.543	-0.10
144.553	-0.02
144.563	-0.04
144.573	-0.04
144.583	-0.08
144.593	-0.02
144.603	-0.03
144.613	-0.03
144.623	-0.10
144.633	-0.03
144.643	-0.05
144.653	-0.06
144.663	-0.04
144.673	-0.01
144.683	-0.06
144.693	-0.05
144.703	-0.04
144.713	-0.03
144.723	-0.02
144.733	-0.05
144.743	-0.02
144.753	-0.01
144.763	-0.08
144.773	-0.03
144.783	-0.07
144.793	-0.04
144.803	-0.06
144.813	-0.07
144.823	-0.07
144.833	-0.08
144.843	-0.03
144.853	-0.07
144.863	-0.05
144.873	-0.07
144.883	-0.04
144.893	-0.00
144.903	-0.04
144.913	-0.06
144.923	-0.06
144.933	-0.06
144.943	-0.06
144.953	-0.02
144.963	-0.07
144.973	-0.10
144.983	-0.05
144.993	-0.09
145.003	-0.04
145.013	-0.03
145.023	-0.03
145.033	-0.06
145.043	-0.06
145.053	-0.01
145.063	-0.04
145.073	-0.05
145.083	-0.00
145.093	-0.07
145.103	-0.06
145.113	-0.07
145.123	-0.06
145.133	-0.06
145.143	-0.05
145.153	-0.06
145.163	-0.08
145.173	-0.01
145.183	-0.04
145.193	-0.04
145.203	-0.07
145.213	-0.08
145.223	-0.04
145.233	-0.06
145.243	-0.01
145.253	-0.06
145.263	-0.08
145.273	-0.08
145.283	-0.01
145.293	-0.02
145.303	-0.02
145.313	-0.07
145.323	-0.04
145.333	-0.02
145.343	-0.03
145.353	-0.06
145.363	-0.02
145.373	-0.06
145.383	-0.04
145.393	-0.06
145.403	-0.04
145.413	-0.08
145.423	-0.03
145.433	-0.06
145.443	-0.10
145.453	-0.08
145.463	-0.01
145.473	-0.06
145.483	-0.02
145.493	-0.05
145.503	-0.04
145.513	-0.06
145.523	-0.07
145.533	-0.03
145.543	-0.07
145.553	-0.08
145.563	-0.05
145.573	-0.05
145.583	-0.04
145.593	-0.01
145.603	-0.02
145.613	-0.03
145.623	-0.07
145.633	0.01
145.643	-0.05
145.653	-0.03
145.663	-0.04
145.673	-0.03
145.683	-0.08
145.693	-0.02
145.703	-0.06
145.713	-0.03
145.723	-0.03
145.733	-0.08
145.743	0.04
145.753	-0.06
145.763	-0.04
145.773	-0.05
145.783	-0.03
145.793	-0.03
145.803	-0.03
145.813	-0.05
145.823	-0.03
145.833	-0.09
145.843	-0.10
145.853	-0.01
145.863	-0.03
145.873	-0.04
145.883	-0.03
145.893	-0.02
145.903	-0.03
145.913	-0.05
145.923	-0.02
145.933	-0.09
145.943	-0.08
145.953	-0.06
145.963	-0.05
145.973	-0.04
145.983	-0.05
145.993	-0.05
146.003	0.00
146.013	-0.06
146.023	-0.06
146.033	-0.03
146.043	-0.07
146.053	-0.06
146.063	-0.04
146.073	-0.05
146.083	-0.03
146.093	-0.02
146.103	-0.03
146.113	-0.08
146.123	-0.11
146.133	-0.03
146.143	-0.05
146.153	-0.04
146.163	-0.03
146.173	-0.07
146.183	-0.02
146.193	-0.07
146.203	-0.05
146.213	-0.02
146.223	-0.05
146.233	-0.06
146.243	-0.06
146.253	-0.05
146.263	-0.07
146.273	-0.07
146.283	-0.04
146.293	-0.03
146.303	-0.02
146.313	-0.07
146.323	-0.06
146.333	-0.02
146.343	-0.06
146.353	-0.10
146.363	-0.04
146.373	-0.02
146.383	-0.02
146.393	-0.05
146.403	-0.04
146.413	-0.08
146.423	-0.04
146.433	-0.06
146.443	-0.05
146.453	-0.04
146.463	-0.03
146.473	-0.03
146.483	-0.04
146.493	-0.06
146.503	-0.05
146.513	-0.04
146.523	-0.03
146.533	0.01
146.543	-0.06
146.553	-0.06
146.563	-0.01
146.573	-0.07
146.583	-0.04
146.593	-0.01
146.603	-0.04
146.613	-0.05
146.623	-0.05
146.633	-0.05
146.643	-0.04
146.653	-0.05
146.663	-0.08
146.673	-0.06
146.683	-0.06
146.693	-0.04
146.703	-0.05
146.713	-0.02
146.723	-0.06
146.733	-0.06
146.743	-0.07
146.753	-0.07
146.763	-0.04
146.773	-0.06
146.783	-0.05
146.793	-0.03
146.803	-0.07
146.813	-0.04
146.823	-0.07
146.833	-0.05
146.843	-0.05
146.853	-0.04
146.863	-0.02
146.873	-0.02
146.883	-0.06
146.893	-0.05
146.903	-0.04
146.913	-0.05
146.923	-0.06
146.933	-0.07
146.943	-0.02
146.953	-0.06
146.963	-0.06
146.973	-0.02
146.983	-0.04
146.993	-0.07
147.003	-0.02
147.013	-0.05
147.023	-0.02
147.033	-0.06
147.043	-0.03
147.053	-0.04
147.063	-0.05
147.073	-0.06
147.083	-0.09
147.093	-0.03
147.103	-0.04
147.113	-0.04
147.123	-0.03
147.133	-0.09
147.143	-0.06
147.153	-0.04
147.163	-0.05
147.173	-0.08
147.183	-0.05
147.193	-0.02
147.203	-0.04
147.213	-0.06
147.223	-0.04
147.233	-0.07
147.243	-0.01
147.253	0.01
147.263	-0.06
147.273	-0.07
147.283	-0.05
147.293	-0.06
147.303	-0.08
147.313	-0.07
147.323	-0.09
147.333	-0.05
147.343	-0.06
147.353	0.02
147.363	-0.04
147.373	-0.06
147.383	-0.04
147.393	-0.06
147.403	-0.08
147.413	-0.03
147.423	-0.04
147.433	-0.08
147.443	-0.04
147.453	-0.01
147.463	-0.00
147.473	-0.02
147.483	-0.05
147.493	-0.06
147.503	-0.08
147.513	-0.06
147.523	-0.08
147.533	-0.02
147.543	-0.02
147.553	-0.05
147.563	-0.05
147.573	-0.04
147.583	-0.00
147.593	-0.04
147.603	-0.03
147.613	-0.02
147.623	-0.02
147.633	-0.07
147.643	-0.03
147.653	-0.07
147.663	-0.03
147.673	-0.05
147.683	-0.05
147.693	-0.07
147.703	-0.06
147.713	-0.05
147.723	-0.02
147.733	-0.02
147.743	-0.02
147.753	-0.02
147.763	-0.04
147.773	-0.08
147.783	-0.08
147.793	-0.06
147.803	-0.07
147.813	-0.03
147.823	-0.07
147.833	-0.02
147.843	-0.04
147.853	-0.03
147.863	-0.06
147.873	-0.07
147.883	-0.06
147.893	-0.05
147.903	-0.06
147.913	-0.04
147.923	-0.02
147.933	-0.05
147.943	-0.05
147.953	-0.04
147.963	-0.03
147.973	-0.04
147.983	-0.06
147.993	-0.09
148.003	-0.01
148.013	-0.05
148.023	-0.05
148.033	-0.04
148.043	-0.05
148.053	-0.04
148.063	-0.06
148.073	-0.08
148.083	-0.07
148.093	-0.03
148.103	0.01
148.113	-0.10
148.123	-0.03
148.133	-0.08
148.143	-0.07
148.153	-0.05
148.163	-0.04
148.173	-0.07
148.183	-0.06
148.193	-0.02
148.203	-0.04
148.213	-0.06
148.223	-0.04
148.233	-0.02
148.243	-0.08
148.253	-0.04
148.263	-0.07
148.273	-0.04
148.283	-0.07
148.293	-0.03
148.303	-0.02
148.313	-0.09
148.323	-0.03
148.333	-0.07
148.343	-0.05
148.353	-0.08
148.363	-0.08
148.373	-0.02
148.383	-0.02
148.393	-0.07
148.403	-0.05
148.413	-0.07
148.423	-0.04
148.433	-0.03
148.443	-0.05
148.453	-0.04
148.463	-0.01
148.473	-0.05
148.483	-0.04
148.493	-0.02
148.503	0.00
148.513	-0.04
148.523	-0.10
148.533	-0.06
148.543	-0.03
148.553	-0.00
148.563	-0.07
148.573	-0.07
148.583	-0.09
148.593	-0.08
148.603	-0.03
148.613	-0.00
148.623	-0.06
148.633	-0.09
148.643	-0.06
148.653	-0.06
148.663	-0.06
148.673	-0.05
148.683	-0.05
148.693	-0.07
148.703	-0.09
148.713	-0.02
148.723	-0.00
148.733	-0.06
148.743	-0.04
148.753	-0.06
148.763	-0.07
148.773	-0.03
148.783	-0.04
148.793	-0.04
148.803	-0.04
148.813	-0.04
148.823	-0.08
148.833	-0.03
148.843	-0.05
148.853	-0.02
148.863	-0.01
148.873	-0.04
148.883	-0.04
148.893	-0.05
148.903	-0.03
148.913	-0.09
148.923	-0.04
148.933	-0.03
148.943	-0.00
148.953	-0.07
148.963	-0.04
148.973	-0.05
148.983	-0.06
148.993	-0.04
149.003	-0.07
149.013	-0.06
149.023	-0.05
149.033	-0.08
149.043	-0.05
149.053	-0.04
149.063	-0.10
149.073	-0.03
149.083	-0.07
149.093	-0.03
149.103	-0.05
149.113	-0.06
149.123	-0.09
149.133	-0.02
149.143	-0.04
149.153	-0.00
149.163	-0.02
149.173	-0.08
149.183	-0.05
149.193	-0.03
149.203	-0.07
149.213	-0.05
149.223	-0.04
149.233	-0.04
149.243	-0.08
149.253	-0.04
149.263	-0.04
149.273	-0.03
149.283	-0.07
149.293	-0.08
149.303	-0.09
149.313	-0.05
149.323	-0.03
149.333	-0.04
149.343	-0.06
149.353	-0.03
149.363	-0.02
149.373	-0.05
149.383	-0.05
149.393	-0.10
149.403	-0.01
149.413	-0.05
149.423	-0.02
149.433	-0.06
149.443	-0.06
149.453	-0.02
149.463	-0.03
149.473	-0.04
149.483	-0.06
149.493	-0.05
149.503	-0.03
149.513	-0.07
149.523	-0.07
149.533	-0.06
149.543	-0.04
149.553	-0.04
149.563	-0.06
149.573	-0.03
149.583	-0.08
149.593	-0.05
149.603	-0.04
149.613	-0.07
149.623	-0.06
149.633	-0.08
149.643	-0.07
149.653	-0.08
149.663	-0.04
149.673	-0.03
149.683	-0.06
149.693	-0.04
149.703	-0.03
149.713	-0.05
149.723	-0.08
149.733	-0.05
149.743	-0.07
149.753	-0.08
149.763	-0.05
149.773	-0.06
149.783	-0.04
149.793	-0.03
149.803	-0.06
149.813	-0.07
149.823	-0.03
149.833	-0.02
149.843	-0.09
149.853	-0.03
149.863	-0.05
149.873	-0.09
149.883	-0.06
149.893	-0.01
149.903	-0.06
149.913	-0.06
149.923	-0.04
149.933	-0.04
149.943	-0.01
149.953	-0.08
149.963	-0.05
149.973	-0.06
149.983	-0.07
149.993	-0.08
150.003	-0.07
150.013	-0.07
150.023	-0.04
150.033	-0.08
150.043	-0.07
150.053	-0.05
150.063	-0.05
150.073	-0.02
150.083	-0.03
150.093	-0.05
150.103	-0.07
150.113	-0.09
150.123	-0.05
150.133	-0.06
150.143	-0.03
150.153	-0.09
150.163	-0.03
150.173	-0.08
150.183	-0.04
150.193	-0.03
150.203	-0.05
150.213	-0.02
150.223	-0.02
150.233	-0.06
150.243	-0.05
150.253	-0.04
150.263	-0.03
150.273	-0.10
150.283	-0.06
150.293	-0.08
150.303	-0.04
150.313	-0.01
150.323	-0.06
150.333	-0.05
150.343	-0.02
150.353	-0.06
150.363	-0.03
150.373	-0.06
150.383	-0.03
150.393	-0.01
150.403	-0.07
150.413	-0.03
150.423	-0.06
150.433	-0.03
150.443	-0.06
150.453	-0.05
150.463	-0.04
150.473	-0.03
150.483	-0.05
150.493	-0.03
150.503	-0.04
150.513	-0.03
150.523	-0.07
150.533	-0.07
150.543	-0.09
150.553	-0.06
150.563	-0.04
150.573	-0.04
150.583	-0.03
150.593	-0.04
150.603	-0.02
150.613	-0.06
150.623	-0.07
150.633	-0.08
150.643	-0.03
150.653	-0.05
150.663	-0.06
150.673	-0.01
150.683	0.00
150.693	-0.03
150.703	-0.09
150.713	-0.09
150.723	-0.03
150.733	-0.04
150.743	-0.06
150.753	-0.04
150.763	-0.05
150.773	-0.07
150.783	-0.06
150.793	-0.01
150.803	-0.06
150.813	-0.04
150.823	-0.02
150.833	-0.06
150.843	-0.03
150.853	-0.08
150.863	-0.07
150.873	-0.06
150.883	-0.08
150.893	-0.02
150.903	-0.05
150.913	-0.03
150.923	-0.06
150.933	-0.07
150.943	-0.06
150.953	-0.10
150.963	-0.05
150.973	-0.03
150.983	-0.05
150.993	-0.05
151.003	-0.04
151.013	-0.07
151.023	-0.03
151.033	-0.07
151.043	-0.06
151.053	-0.08
151.063	-0.07
151.073	-0.08
151.083	-0.09
151.093	-0.03
151.103	-0.01
151.113	-0.05
151.123	-0.04
0.000	-0.09
0.009	-0.12
0.019	-0.05
0.029	-0.12
0.039	-0.08
0.049	-0.11
0.059	-0.14
0.069	-0.09
0.079	-0.08
0.089	-0.07
0.099	-0.09
0.109	-0.08
0.119	-0.07
0.129	-0.12
0.139	-0.09
0.149	-0.12
0.159	-0.08
0.169	-0.07
0.179	-0.09
0.189	-0.14
0.199	-0.11
0.209	-0.06
0.219	-0.10
0.229	-0.06
0.239	-0.07
0.249	-0.06
0.259	-0.09
0.269	-0.07
0.279	-0.09
0.289	-0.09
0.299	-0.07
0.309	-0.09
0.319	-0.05
0.329	-0.10
0.339	-0.12
0.349	-0.11
0.359	-0.08
0.369	-0.12
0.379	-0.10
0.389	-0.08
0.399	-0.08
0.409	-0.17
0.419	-0.14
0.429	-0.07
0.439	-0.10
0.449	-0.10
0.459	-0.11
0.469	-0.10
0.479	-0.12
0.489	-0.11
0.499	-0.08
0.509	-0.08
0.519	-0.08
0.529	-0.08
0.539	-0.11
0.549	-0.12
0.559	-0.06
0.569	-0.13
0.579	-0.13
0.589	-0.10
0.599	-0.08
0.609	-0.13
0.619	-0.10
0.629	-0.11
0.639	-0.10
0.649	-0.08
0.659	-0.11
0.669	-0.07
0.679	-0.08
0.689	-0.13
0.699	-0.06
0.709	-0.09
0.719	-0.10
0.729	-0.08
0.739	-0.06
0.749	-0.10
0.759	-0.05
0.769	-0.11
0.779	-0.09
0.789	-0.10
0.799	-0.09
0.809	-0.08
0.819	-0.11
0.829	-0.12
0.839	-0.06
0.849	-0.14
0.859	-0.09
0.869	-0.11
0.879	-0.07
0.889	-0.08
0.899	-0.09
0.909	-0.10
0.919	-0.12
0.929	-0.09
0.939	-0.12
0.949	-0.11
0.959	-0.10
0.969	-0.09
0.979	-0.05
0.989	-0.09
0.999	-0.11
1.009	-0.07
1.019	-0.08
1.029	-0.07
1.039	-0.11
1.049	-0.11
1.059	-0.08
1.069	-0.09
1.079	-0.08
1.089	-0.10
1.099	-0.06
1.109	-0.08
1.119	-0.08
1.129	-0.09
1.139	-0.09
1.149	-0.13
1.159	-0.10
1.169	-0.08
1.179	-0.08
1.189	-0.10
1.199	-0.12
1.209	-0.09
1.219	-0.12
1.229	-0.11
1.239	-0.09
1.249	-0.10
1.259	-0.07
1.269	-0.08
1.279	-0.09
1.289	-0.11
1.299	-0.11
1.309	-0.11
1.319	-0.10
1.329	-0.08
1.339	-0.10
1.349	-0.06
1.359	-0.10
1.369	-0.09
1.379	-0.14
1.389	-0.09
1.399	-0.10
1.409	-0.11
1.419	-0.06
1.429	-0.08
1.439	-0.13
1.449	-0.10
1.459	-0.09
1.469	-0.07
1.479	-0.09
1.489	-0.08
1.499	-0.06
1.509	-0.06
1.519	-0.08
1.529	-0.10
1.539	-0.08
1.549	-0.06
1.559	-0.09
1.569	-0.09
1.579	-0.09
1.589	-0.10
1.599	-0.09
1.609	-0.09
1.619	-0.13
1.629	-0.06
